,hashed_user_id,event_date,event_type,params
112556,29934,2025-01-02,main_page.shown,{}
112557,29934,2025-01-02,item.added,{}
112558,29934,2025-01-02,cart.shown,{}
112559,29934,2025-01-02,checkout.shown,{}
112560,29935,2025-01-06,main_page.shown,{}
112561,29935,2025-01-06,item.added,{}
112562,29935,2025-01-06,cart.shown,{}
112563,29936,2025-01-26,main_page.shown,{}
112564,29937,2025-02-18,main_page.shown,{}
112565,29937,2025-02-18,item.added,{}
112566,29937,2025-02-18,cart.shown,{}
112567,29938,2025-01-10,main_page.shown,{}
112568,29938,2025-01-10,item.added,{}
112569,29938,2025-01-10,cart.shown,{}
112570,29939,2025-01-18,main_page.shown,{}
112571,29940,2025-01-31,main_page.shown,{}
112572,29941,2025-02-22,main_page.shown,{}
112573,29941,2025-02-22,item.added,{}
112574,29941,2025-02-22,cart.shown,{}
112575,29942,2025-02-24,main_page.shown,{}
112576,29943,2025-01-29,main_page.shown,{}
112577,29944,2025-02-24,main_page.shown,{}
112578,29944,2025-02-24,item.added,{}
112579,29944,2025-02-24,cart.shown,{}
112580,29944,2025-02-24,checkout.shown,{}
112581,29944,2025-02-24,order.created,"{""order_id"": ""O29944_0_4511""}"
112582,29944,2025-02-25,main_page.shown,{}
112583,29944,2025-02-25,item.added,{}
112584,29944,2025-02-25,cart.shown,{}
112585,29944,2025-02-25,checkout.shown,{}
112586,29944,2025-02-25,order.created,"{""order_id"": ""O29944_1_3312""}"
112587,29945,2025-02-20,main_page.shown,{}
112588,29945,2025-02-20,item.added,{}
112589,29945,2025-02-20,cart.shown,{}
112590,29945,2025-02-20,checkout.shown,{}
112591,29945,2025-02-20,order.created,"{""order_id"": ""O29945_0_5062""}"
112592,29945,2025-02-21,main_page.shown,{}
112593,29945,2025-02-21,item.added,{}
112594,29945,2025-02-21,cart.shown,{}
112595,29945,2025-02-21,checkout.shown,{}
112596,29945,2025-02-21,order.created,"{""order_id"": ""O29945_1_6118""}"
112597,29946,2025-01-30,main_page.shown,{}
112598,29946,2025-01-30,item.added,{}
112599,29946,2025-01-30,cart.shown,{}
112600,29946,2025-01-30,checkout.shown,{}
112601,29946,2025-01-30,order.created,"{""order_id"": ""O29946_0_6218""}"
112602,29947,2025-01-24,main_page.shown,{}
112603,29947,2025-01-24,item.added,{}
112604,29947,2025-01-24,cart.shown,{}
112605,29947,2025-01-24,checkout.shown,{}
112606,29947,2025-01-24,order.created,"{""order_id"": ""O29947_0_9456""}"
112607,29948,2025-02-15,main_page.shown,{}
112608,29948,2025-02-15,item.added,{}
112609,29949,2025-01-29,main_page.shown,{}
112610,29949,2025-01-29,item.added,{}
112611,29949,2025-01-29,cart.shown,{}
112612,29949,2025-01-29,checkout.shown,{}
112613,29949,2025-01-29,order.created,"{""order_id"": ""O29949_0_8535""}"
112614,29950,2025-02-14,main_page.shown,{}
112615,29950,2025-02-14,item.added,{}
112616,29950,2025-02-14,cart.shown,{}
112617,29950,2025-02-14,checkout.shown,{}
112618,29950,2025-02-14,order.created,"{""order_id"": ""O29950_0_3134""}"
112619,29951,2025-01-06,main_page.shown,{}
112620,29951,2025-01-06,item.added,{}
112621,29952,2025-02-18,main_page.shown,{}
112622,29952,2025-02-18,item.added,{}
112623,29952,2025-02-18,cart.shown,{}
112624,29952,2025-02-18,checkout.shown,{}
112625,29953,2025-01-08,main_page.shown,{}
112626,29953,2025-01-08,item.added,{}
112627,29953,2025-01-08,cart.shown,{}
112628,29953,2025-01-08,checkout.shown,{}
112629,29953,2025-01-08,order.created,"{""order_id"": ""O29953_0_6705""}"
112630,29954,2025-02-09,main_page.shown,{}
112631,29954,2025-02-09,item.added,{}
112632,29954,2025-02-09,cart.shown,{}
112633,29954,2025-02-09,checkout.shown,{}
112634,29955,2025-02-27,main_page.shown,{}
112635,29955,2025-02-27,item.added,{}
112636,29956,2025-01-11,main_page.shown,{}
112637,29956,2025-01-11,item.added,{}
112638,29956,2025-01-11,cart.shown,{}
112639,29956,2025-01-11,checkout.shown,{}
112640,29956,2025-01-11,order.created,"{""order_id"": ""O29956_0_3920""}"
112641,29956,2025-01-14,main_page.shown,{}
112642,29956,2025-01-14,item.added,{}
112643,29956,2025-01-14,cart.shown,{}
112644,29957,2025-02-05,main_page.shown,{}
112645,29957,2025-02-05,item.added,{}
112646,29957,2025-02-05,cart.shown,{}
112647,29957,2025-02-05,checkout.shown,{}
112648,29957,2025-02-05,order.created,"{""order_id"": ""O29957_0_8094""}"
112649,29958,2025-01-04,main_page.shown,{}
112650,29958,2025-01-04,item.added,{}
112651,29958,2025-01-04,cart.shown,{}
112652,29958,2025-01-04,checkout.shown,{}
112653,29959,2025-02-03,main_page.shown,{}
112654,29959,2025-02-03,item.added,{}
112655,29959,2025-02-03,cart.shown,{}
112656,29959,2025-02-03,checkout.shown,{}
112657,29959,2025-02-03,order.created,"{""order_id"": ""O29959_0_5613""}"
112658,29960,2025-02-04,main_page.shown,{}
112659,29960,2025-02-04,item.added,{}
112660,29960,2025-02-04,cart.shown,{}
112661,29960,2025-02-04,,{}
112662,29961,2025-01-18,main_page.shown,{}
112663,29962,2025-01-13,main_page.shown,{}
112664,29963,2025-01-26,main_page.shown,{}
112665,29963,2025-01-26,item.added,{}
112666,29963,2025-01-26,cart.shown,{}
112667,29963,2025-01-26,checkout.shown,{}
112668,29964,2025-02-23,main_page.shown,{}
112669,29964,2025-02-23,item.added,{}
112670,29964,2025-02-23,cart.shown,{}
112671,29964,2025-02-23,checkout.shown,{}
112672,29964,2025-02-23,order.created,"{""order_id"": ""O29964_0_9757""}"
112673,29965,2025-02-16,main_page.shown,{}
112674,29965,2025-02-16,item.added,{}
112675,29965,2025-02-16,cart.shown,{}
112676,29965,2025-02-16,checkout.shown,{}
112677,29965,2025-02-16,order.created,"{""order_id"": ""O29965_0_8939""}"
112678,29965,2025-02-17,main_page.shown,{}
112679,29965,2025-02-17,item.added,{}
112680,29965,2025-02-17,cart.shown,{}
112681,29965,2025-02-17,checkout.shown,{}
112682,29966,2025-01-11,main_page.shown,{}
112683,29966,2025-01-11,item.added,{}
112684,29966,2025-01-11,cart.shown,{}
112685,29966,2025-01-11,checkout.shown,{}
112686,29967,2025-02-14,main_page.shown,{}
112687,29967,2025-02-14,item.added,{}
112688,29967,2025-02-14,cart.shown,{}
112689,29967,2025-02-14,checkout.shown,{}
112690,29968,2025-01-16,main_page.shown,{}
112691,29968,2025-01-16,item.added,{}
112692,29968,2025-01-16,cart.shown,{}
112693,29969,2025-01-23,main_page.shown,{}
112694,29969,2025-01-23,item.added,{}
112695,29969,2025-01-23,cart.shown,{}
112696,29969,2025-01-23,checkout.shown,{}
112697,29969,2025-01-23,order.created,"{""order_id"": ""O29969_0_6546""}"
112698,29970,2025-01-11,main_page.shown,{}
112699,29970,2025-01-11,item.added,{}
112700,29970,2025-01-11,cart.shown,{}
112701,29971,2025-02-04,main_page.shown,{}
112702,29971,2025-02-04,item.added,{}
112703,29972,2025-02-18,main_page.shown,{}
112704,29973,2025-02-11,main_page.shown,{}
112705,29973,2025-02-11,item.added,{}
112706,29973,2025-02-11,cart.shown,{}
112707,29973,2025-02-11,checkout.shown,{}
112708,29973,2025-02-11,order.created,"{""order_id"": ""O29973_0_3426""}"
112709,29974,2025-01-30,main_page.shown,{}
112710,29974,2025-01-30,item.added,{}
112711,29974,2025-01-30,cart.shown,{}
112712,29974,2025-01-30,checkout.shown,{}
112713,29974,2025-01-30,order.created,"{""order_id"": ""O29974_0_6994""}"
112714,29975,2025-02-26,main_page.shown,{}
112715,29976,2025-01-05,main_page.shown,{}
112716,29976,2025-01-05,item.added,{}
112717,29977,2025-01-07,main_page.shown,{}
112718,29977,2025-01-07,item.added,{}
112719,29978,2025-01-29,main_page.shown,{}
112720,29978,2025-01-29,item.added,{}
112721,29978,2025-01-29,cart.shown,{}
112722,29978,2025-01-29,checkout.shown,{}
112723,29978,2025-01-29,order.created,"{""order_id"": ""O29978_0_2274""}"
112724,29979,2025-01-18,main_page.shown,{}
112725,29980,2025-01-17,main_page.shown,{}
112726,29980,2025-01-17,item.added,{}
112727,29981,2025-01-15,main_page.shown,{}
112728,29981,2025-01-15,item.added,{}
112729,29981,2025-01-15,cart.shown,{}
112730,29982,2025-02-10,main_page.shown,{}
112731,29982,2025-02-10,item.added,{}
112732,29983,2025-01-30,main_page.shown,{}
112733,29983,2025-01-30,item.added,{}
112734,29983,2025-01-30,cart.shown,{}
112735,29984,2025-02-12,main_page.shown,{}
112736,29984,2025-02-12,item.added,{}
112737,29985,2025-02-21,,{}
112738,29985,2025-02-21,item.added,{}
112739,29986,2025-02-24,main_page.shown,{}
112740,29986,2025-02-24,item.added,{}
112741,29986,2025-02-24,cart.shown,{}
112742,29986,2025-02-24,checkout.shown,{}
112743,29986,2025-02-24,order.created,"{""order_id"": ""O29986_0_4619""}"
112744,29986,2025-02-26,main_page.shown,{}
112745,29986,2025-02-26,item.added,{}
112746,29986,2025-02-26,cart.shown,{}
112747,29986,2025-02-26,checkout.shown,{}
112748,29986,2025-02-26,order.created,"{""order_id"": ""O29986_1_5241""}"
112749,29987,2025-02-15,main_page.shown,{}
112750,29987,2025-02-15,item.added,{}
112751,29987,2025-02-15,cart.shown,{}
112752,29987,2025-02-15,checkout.shown,{}
112753,29987,2025-02-15,order.created,"{""order_id"": ""O29987_0_1775""}"
112754,29987,2025-02-17,main_page.shown,{}
112755,29987,2025-02-17,item.added,{}
112756,29988,2025-01-10,main_page.shown,{}
112757,29988,2025-01-10,item.added,{}
112758,29988,2025-01-10,cart.shown,{}
112759,29988,2025-01-10,checkout.shown,{}
112760,29989,2025-02-03,main_page.shown,{}
112761,29989,2025-02-03,item.added,{}
112762,29989,2025-02-03,cart.shown,{}
112763,29989,2025-02-03,checkout.shown,{}
112764,29989,2025-02-03,order.created,"{""order_id"": ""O29989_0_9267""}"
112765,29989,2025-02-09,main_page.shown,{}
112766,29990,2025-02-21,main_page.shown,{}
112767,29991,2025-02-22,main_page.shown,{}
112768,29991,2025-02-22,,{}
112769,29991,2025-02-22,cart.shown,{}
112770,29992,2025-02-15,main_page.shown,{}
112771,29992,2025-02-15,item.added,{}
112772,29992,2025-02-15,cart.shown,{}
112773,29993,2025-01-17,main_page.shown,{}
112774,29993,2025-01-17,item.added,{}
112775,29994,2025-01-21,,{}
112776,29994,2025-01-21,item.added,{}
112777,29994,2025-01-21,cart.shown,{}
112778,29994,2025-01-21,checkout.shown,{}
112779,29994,2025-01-21,order.created,"{""order_id"": ""O29994_0_2690""}"
112780,29994,2025-01-26,main_page.shown,{}
112781,29994,2025-01-26,item.added,{}
112782,29994,2025-01-26,cart.shown,{}
112783,29994,2025-01-26,checkout.shown,{}
112784,29994,2025-01-26,order.created,"{""order_id"": ""O29994_1_2477""}"
112785,29995,2025-02-09,main_page.shown,{}
112786,29995,2025-02-09,item.added,{}
112787,29995,2025-02-09,cart.shown,{}
112788,29995,2025-02-09,checkout.shown,{}
112789,29995,2025-02-09,order.created,"{""order_id"": ""O29995_0_4985""}"
112790,29996,2025-01-26,main_page.shown,{}
112791,29996,2025-01-26,item.added,{}
112792,29996,2025-01-26,cart.shown,{}
112793,29996,2025-01-26,checkout.shown,{}
112794,29996,2025-01-26,order.created,"{""order_id"": ""O29996_0_9019""}"
112795,29997,2025-01-09,main_page.shown,{}
112796,29997,2025-01-09,item.added,{}
112797,29997,2025-01-09,cart.shown,{}
112798,29997,2025-01-09,checkout.shown,{}
112799,29997,2025-01-09,order.created,"{""order_id"": ""O29997_0_4236""}"
112800,29998,2025-01-05,main_page.shown,{}
112801,29998,2025-01-05,,{}
112802,29998,2025-01-05,cart.shown,{}
112803,29999,2025-01-12,main_page.shown,{}
112804,29999,2025-01-12,item.added,{}
112805,29999,2025-01-12,cart.shown,{}
112806,29999,2025-01-12,checkout.shown,{}
112807,29999,2025-01-12,order.created,"{""order_id"": ""O29999_0_9654""}"
112808,29999,2025-01-19,main_page.shown,{}
112809,29999,2025-01-19,item.added,{}
112810,29999,2025-01-19,cart.shown,{}
112811,30000,2025-02-15,main_page.shown,{}
112812,30000,2025-02-15,item.added,{}
112813,30000,2025-02-15,cart.shown,{}
112814,30001,2025-01-02,main_page.shown,{}
112815,30001,2025-01-02,item.added,{}
112816,30001,2025-01-02,cart.shown,{}
112817,30001,2025-01-02,checkout.shown,{}
112818,30001,2025-01-02,order.created,"{""order_id"": ""O30001_0_8684""}"
112819,30002,2025-02-21,main_page.shown,{}
112820,30003,2025-01-09,main_page.shown,{}
112821,30003,2025-01-09,item.added,{}
112822,30003,2025-01-09,cart.shown,{}
112823,30003,2025-01-09,checkout.shown,{}
112824,30004,2025-02-19,main_page.shown,{}
112825,30004,2025-02-19,item.added,{}
112826,30004,2025-02-19,cart.shown,{}
112827,30005,2025-01-29,main_page.shown,{}
112828,30006,2025-02-15,main_page.shown,{}
112829,30006,2025-02-15,item.added,{}
112830,30006,2025-02-15,cart.shown,{}
112831,30006,2025-02-15,,{}
112832,30006,2025-02-15,order.created,"{""order_id"": ""O30006_0_4424""}"
112833,30007,2025-02-17,main_page.shown,{}
112834,30007,2025-02-17,item.added,{}
112835,30008,2025-02-07,main_page.shown,{}
112836,30009,2025-02-22,main_page.shown,{}
112837,30009,2025-02-22,item.added,{}
112838,30009,2025-02-22,cart.shown,{}
112839,30009,2025-02-22,checkout.shown,{}
112840,30010,2025-02-11,main_page.shown,{}
112841,30010,2025-02-11,item.added,{}
112842,30010,2025-02-11,cart.shown,{}
112843,30010,2025-02-11,checkout.shown,{}
112844,30010,2025-02-11,order.created,"{""order_id"": ""O30010_0_9103""}"
112845,30010,2025-02-17,main_page.shown,{}
112846,30010,2025-02-17,item.added,{}
112847,30010,2025-02-17,cart.shown,{}
112848,30010,2025-02-17,checkout.shown,{}
112849,30011,2025-01-04,main_page.shown,{}
112850,30011,2025-01-04,item.added,{}
112851,30011,2025-01-04,cart.shown,{}
112852,30011,2025-01-04,checkout.shown,{}
112853,30011,2025-01-04,order.created,"{""order_id"": ""O30011_0_5409""}"
112854,30011,2025-01-09,main_page.shown,{}
112855,30011,2025-01-09,item.added,{}
112856,30011,2025-01-09,cart.shown,{}
112857,30011,2025-01-09,checkout.shown,{}
112858,30011,2025-01-09,order.created,"{""order_id"": ""O30011_1_7372""}"
112859,30012,2025-02-15,main_page.shown,{}
112860,30012,2025-02-15,item.added,{}
112861,30012,2025-02-15,,{}
112862,30013,2025-01-19,main_page.shown,{}
112863,30013,2025-01-19,item.added,{}
112864,30013,2025-01-19,cart.shown,{}
112865,30013,2025-01-19,checkout.shown,{}
112866,30014,2025-02-02,main_page.shown,{}
112867,30014,2025-02-02,item.added,{}
112868,30014,2025-02-02,cart.shown,{}
112869,30015,2025-01-10,main_page.shown,{}
112870,30015,2025-01-10,item.added,{}
112871,30015,2025-01-10,cart.shown,{}
112872,30016,2025-02-10,main_page.shown,{}
112873,30016,2025-02-10,item.added,{}
112874,30016,2025-02-10,cart.shown,{}
112875,30016,2025-02-10,checkout.shown,{}
112876,30016,2025-02-10,order.created,"{""order_id"": ""O30016_0_3398""}"
112877,30016,2025-02-10,support.feedback_submitted,"{""order_id"": ""O30016_0_3398"", ""feedback_id"": ""FB30016_0_2603""}"
112878,30017,2025-01-26,main_page.shown,{}
112879,30017,2025-01-26,item.added,{}
112880,30017,2025-01-26,cart.shown,{}
112881,30018,2025-01-06,main_page.shown,{}
112882,30019,2025-02-26,main_page.shown,{}
112883,30019,2025-02-26,item.added,{}
112884,30019,2025-02-26,cart.shown,{}
112885,30019,2025-02-26,checkout.shown,{}
112886,30020,2025-01-02,main_page.shown,{}
112887,30021,2025-01-24,main_page.shown,{}
112888,30021,2025-01-24,item.added,{}
112889,30021,2025-01-24,cart.shown,{}
112890,30021,2025-01-24,checkout.shown,{}
112891,30021,2025-01-24,order.created,"{""order_id"": ""O30021_0_7264""}"
112892,30022,2025-01-08,main_page.shown,{}
112893,30022,2025-01-08,item.added,{}
112894,30022,2025-01-08,cart.shown,{}
112895,30023,2025-02-17,main_page.shown,{}
112896,30023,2025-02-17,item.added,{}
112897,30023,2025-02-17,cart.shown,{}
112898,30024,2025-01-18,,{}
112899,30024,2025-01-18,item.added,{}
112900,30025,2025-01-24,main_page.shown,{}
112901,30026,2025-01-14,main_page.shown,{}
112902,30027,2025-01-04,main_page.shown,{}
112903,30027,2025-01-04,item.added,{}
112904,30027,2025-01-04,cart.shown,{}
112905,30027,2025-01-04,checkout.shown,{}
112906,30028,2025-01-18,main_page.shown,{}
112907,30028,2025-01-18,item.added,{}
112908,30028,2025-01-18,cart.shown,{}
112909,30028,2025-01-18,checkout.shown,{}
112910,30028,2025-01-18,order.created,"{""order_id"": ""O30028_0_5449""}"
112911,30029,2025-02-16,main_page.shown,{}
112912,30029,2025-02-16,item.added,{}
112913,30029,2025-02-16,cart.shown,{}
112914,30029,2025-02-16,checkout.shown,{}
112915,30030,2025-02-07,main_page.shown,{}
112916,30030,2025-02-07,item.added,{}
112917,30030,2025-02-07,cart.shown,{}
112918,30030,2025-02-07,checkout.shown,{}
112919,30030,2025-02-07,order.created,"{""order_id"": ""O30030_0_7265""}"
112920,30030,2025-02-07,support.feedback_submitted,"{""order_id"": ""O30030_0_7265"", ""feedback_id"": ""FB30030_0_7718""}"
112921,30030,2025-02-11,main_page.shown,{}
112922,30031,2025-01-26,main_page.shown,{}
112923,30031,2025-01-26,item.added,{}
112924,30031,2025-01-26,,{}
112925,30031,2025-01-26,checkout.shown,{}
112926,30031,2025-01-26,order.created,"{""order_id"": ""O30031_0_9498""}"
112927,30032,2025-01-19,main_page.shown,{}
112928,30033,2025-02-02,main_page.shown,{}
112929,30034,2025-01-11,main_page.shown,{}
112930,30034,2025-01-11,item.added,{}
112931,30034,2025-01-11,cart.shown,{}
112932,30034,2025-01-11,checkout.shown,{}
112933,30034,2025-01-11,order.created,"{""order_id"": ""O30034_0_6420""}"
112934,30035,2025-01-26,main_page.shown,{}
112935,30035,2025-01-26,,{}
112936,30035,2025-01-26,cart.shown,{}
112937,30035,2025-01-26,checkout.shown,{}
112938,30035,2025-01-26,order.created,"{""order_id"": ""O30035_0_4903""}"
112939,30035,2025-01-27,main_page.shown,{}
112940,30035,2025-01-27,item.added,{}
112941,30035,2025-01-27,cart.shown,{}
112942,30035,2025-01-27,checkout.shown,{}
112943,30035,2025-01-27,order.created,"{""order_id"": ""O30035_1_5520""}"
112944,30035,2025-02-03,main_page.shown,{}
112945,30035,2025-02-03,item.added,{}
112946,30036,2025-01-08,main_page.shown,{}
112947,30036,2025-01-08,item.added,{}
112948,30036,2025-01-08,cart.shown,{}
112949,30036,2025-01-08,checkout.shown,{}
112950,30036,2025-01-08,order.created,"{""order_id"": ""O30036_0_4627""}"
112951,30036,2025-01-15,main_page.shown,{}
112952,30036,2025-01-15,item.added,{}
112953,30037,2025-02-04,main_page.shown,{}
112954,30037,2025-02-04,item.added,{}
112955,30037,2025-02-04,cart.shown,{}
112956,30037,2025-02-04,checkout.shown,{}
112957,30038,2025-02-19,main_page.shown,{}
112958,30039,2025-01-29,main_page.shown,{}
112959,30039,2025-01-29,item.added,{}
112960,30039,2025-01-29,cart.shown,{}
112961,30039,2025-01-29,checkout.shown,{}
112962,30039,2025-01-29,order.created,"{""order_id"": ""O30039_0_3163""}"
112963,30040,2025-02-22,main_page.shown,{}
112964,30040,2025-02-22,item.added,{}
112965,30040,2025-02-22,cart.shown,{}
112966,30041,2025-01-11,main_page.shown,{}
112967,30041,2025-01-11,item.added,{}
112968,30041,2025-01-11,cart.shown,{}
112969,30041,2025-01-11,checkout.shown,{}
112970,30041,2025-01-11,order.created,"{""order_id"": ""O30041_0_1580""}"
112971,30041,2025-01-17,main_page.shown,{}
112972,30041,2025-01-17,item.added,{}
112973,30041,2025-01-17,cart.shown,{}
112974,30041,2025-01-17,checkout.shown,{}
112975,30041,2025-01-17,order.created,"{""order_id"": ""O30041_1_3907""}"
112976,30042,2025-01-23,main_page.shown,{}
112977,30042,2025-01-23,item.added,{}
112978,30042,2025-01-23,cart.shown,{}
112979,30043,2025-02-27,main_page.shown,{}
112980,30043,2025-02-27,,{}
112981,30044,2025-01-13,main_page.shown,{}
112982,30044,2025-01-13,item.added,{}
112983,30044,2025-01-13,cart.shown,{}
112984,30044,2025-01-13,checkout.shown,{}
112985,30044,2025-01-13,order.created,"{""order_id"": ""O30044_0_5215""}"
112986,30044,2025-01-15,main_page.shown,{}
112987,30044,2025-01-15,item.added,{}
112988,30045,2025-02-04,main_page.shown,{}
112989,30046,2025-01-11,main_page.shown,{}
112990,30046,2025-01-11,item.added,{}
112991,30047,2025-02-02,main_page.shown,{}
112992,30048,2025-01-17,main_page.shown,{}
112993,30048,2025-01-17,item.added,{}
112994,30048,2025-01-17,cart.shown,{}
112995,30048,2025-01-17,checkout.shown,{}
112996,30048,2025-01-17,order.created,"{""order_id"": ""O30048_0_2735""}"
112997,30049,2025-01-16,main_page.shown,{}
112998,30049,2025-01-16,item.added,{}
112999,30049,2025-01-16,cart.shown,{}
113000,30049,2025-01-16,checkout.shown,{}
113001,30049,2025-01-16,order.created,"{""order_id"": ""O30049_0_8964""}"
113002,30050,2025-02-03,main_page.shown,{}
113003,30051,2025-01-11,main_page.shown,{}
113004,30051,2025-01-11,item.added,{}
113005,30052,2025-02-19,main_page.shown,{}
113006,30052,2025-02-19,item.added,{}
113007,30052,2025-02-19,cart.shown,{}
113008,30052,2025-02-19,checkout.shown,{}
113009,30052,2025-02-19,order.created,"{""order_id"": ""O30052_0_2213""}"
113010,30052,2025-02-23,main_page.shown,{}
113011,30052,2025-02-23,item.added,{}
113012,30052,2025-02-23,cart.shown,{}
113013,30052,2025-02-23,checkout.shown,{}
113014,30052,2025-02-23,order.created,"{""order_id"": ""O30052_1_7576""}"
113015,30053,2025-02-13,main_page.shown,{}
113016,30053,2025-02-13,item.added,{}
113017,30053,2025-02-13,cart.shown,{}
113018,30053,2025-02-13,checkout.shown,{}
113019,30054,2025-02-07,main_page.shown,{}
113020,30054,2025-02-07,item.added,{}
113021,30054,2025-02-07,cart.shown,{}
113022,30054,2025-02-07,checkout.shown,{}
113023,30054,2025-02-07,order.created,"{""order_id"": ""O30054_0_2851""}"
113024,30055,2025-01-10,main_page.shown,{}
113025,30056,2025-01-09,main_page.shown,{}
113026,30056,2025-01-09,item.added,{}
113027,30056,2025-01-09,cart.shown,{}
113028,30056,2025-01-09,checkout.shown,{}
113029,30057,2025-01-05,main_page.shown,{}
113030,30057,2025-01-05,item.added,{}
113031,30057,2025-01-05,cart.shown,{}
113032,30057,2025-01-05,checkout.shown,{}
113033,30057,2025-01-05,order.created,"{""order_id"": ""O30057_0_8021""}"
113034,30057,2025-01-08,main_page.shown,{}
113035,30057,2025-01-08,item.added,{}
113036,30057,2025-01-08,cart.shown,{}
113037,30057,2025-01-08,checkout.shown,{}
113038,30057,2025-01-08,order.created,"{""order_id"": ""O30057_1_5959""}"
113039,30058,2025-01-12,main_page.shown,{}
113040,30058,2025-01-12,item.added,{}
113041,30058,2025-01-12,cart.shown,{}
113042,30058,2025-01-12,checkout.shown,{}
113043,30058,2025-01-12,order.created,"{""order_id"": ""O30058_0_7771""}"
113044,30059,2025-01-19,main_page.shown,{}
113045,30059,2025-01-19,item.added,{}
113046,30059,2025-01-19,cart.shown,{}
113047,30060,2025-02-14,main_page.shown,{}
113048,30060,2025-02-14,item.added,{}
113049,30061,2025-01-23,main_page.shown,{}
113050,30062,2025-01-17,main_page.shown,{}
113051,30062,2025-01-17,item.added,{}
113052,30062,2025-01-17,cart.shown,{}
113053,30062,2025-01-17,checkout.shown,{}
113054,30062,2025-01-17,order.created,"{""order_id"": ""O30062_0_4043""}"
113055,30062,2025-01-18,main_page.shown,{}
113056,30063,2025-02-21,main_page.shown,{}
113057,30063,2025-02-21,item.added,{}
113058,30064,2025-01-26,main_page.shown,{}
113059,30064,2025-01-26,item.added,{}
113060,30064,2025-01-26,cart.shown,{}
113061,30065,2025-01-15,main_page.shown,{}
113062,30066,2025-01-14,main_page.shown,{}
113063,30066,2025-01-14,item.added,{}
113064,30066,2025-01-14,cart.shown,{}
113065,30066,2025-01-14,checkout.shown,{}
113066,30066,2025-01-14,order.created,"{""order_id"": ""O30066_0_2838""}"
113067,30067,2025-01-01,main_page.shown,{}
113068,30067,2025-01-01,item.added,{}
113069,30067,2025-01-01,cart.shown,{}
113070,30067,2025-01-01,checkout.shown,{}
113071,30067,2025-01-01,order.created,"{""order_id"": ""O30067_0_8608""}"
113072,30068,2025-01-08,main_page.shown,{}
113073,30068,2025-01-08,item.added,{}
113074,30068,2025-01-08,cart.shown,{}
113075,30069,2025-01-06,main_page.shown,{}
113076,30069,2025-01-06,item.added,{}
113077,30069,2025-01-06,cart.shown,{}
113078,30070,2025-02-28,main_page.shown,{}
113079,30070,2025-02-28,item.added,{}
113080,30070,2025-02-28,cart.shown,{}
113081,30070,2025-02-28,checkout.shown,{}
113082,30071,2025-01-02,main_page.shown,{}
113083,30071,2025-01-02,item.added,{}
113084,30071,2025-01-02,cart.shown,{}
113085,30072,2025-02-06,main_page.shown,{}
113086,30072,2025-02-06,item.added,{}
113087,30072,2025-02-06,cart.shown,{}
113088,30073,2025-02-08,main_page.shown,{}
113089,30073,2025-02-08,item.added,{}
113090,30073,2025-02-08,cart.shown,{}
113091,30073,2025-02-08,checkout.shown,{}
113092,30074,2025-01-21,main_page.shown,{}
113093,30074,2025-01-21,item.added,{}
113094,30074,2025-01-21,cart.shown,{}
113095,30074,2025-01-21,checkout.shown,{}
113096,30074,2025-01-21,order.created,"{""order_id"": ""O30074_0_4539""}"
113097,30074,2025-01-22,main_page.shown,{}
113098,30074,2025-01-22,item.added,{}
113099,30074,2025-01-22,cart.shown,{}
113100,30074,2025-01-22,checkout.shown,{}
113101,30075,2025-02-16,main_page.shown,{}
113102,30075,2025-02-16,item.added,{}
113103,30075,2025-02-16,cart.shown,{}
113104,30075,2025-02-16,checkout.shown,{}
113105,30075,2025-02-16,order.created,"{""order_id"": ""O30075_0_4459""}"
113106,30076,2025-01-14,main_page.shown,{}
113107,30077,2025-01-01,main_page.shown,{}
113108,30077,2025-01-01,item.added,{}
113109,30077,2025-01-01,cart.shown,{}
113110,30077,2025-01-01,checkout.shown,{}
113111,30077,2025-01-01,order.created,"{""order_id"": ""O30077_0_7300""}"
113112,30077,2025-01-07,main_page.shown,{}
113113,30077,2025-01-07,item.added,{}
113114,30078,2025-01-01,main_page.shown,{}
113115,30079,2025-01-22,main_page.shown,{}
113116,30079,2025-01-22,item.added,{}
113117,30079,2025-01-22,cart.shown,{}
113118,30080,2025-01-10,main_page.shown,{}
113119,30080,2025-01-10,item.added,{}
113120,30080,2025-01-10,cart.shown,{}
113121,30081,2025-01-07,main_page.shown,{}
113122,30081,2025-01-07,,{}
113123,30081,2025-01-07,cart.shown,{}
113124,30081,2025-01-07,checkout.shown,{}
113125,30081,2025-01-07,order.created,"{""order_id"": ""O30081_0_2471""}"
113126,30081,2025-01-11,main_page.shown,{}
113127,30082,2025-02-12,main_page.shown,{}
113128,30083,2025-01-20,main_page.shown,{}
113129,30083,2025-01-20,item.added,{}
113130,30083,2025-01-20,cart.shown,{}
113131,30083,2025-01-20,checkout.shown,{}
113132,30083,2025-01-20,order.created,"{""order_id"": ""O30083_0_6693""}"
113133,30083,2025-01-22,main_page.shown,{}
113134,30083,2025-01-22,item.added,{}
113135,30083,2025-01-22,cart.shown,{}
113136,30083,2025-01-22,checkout.shown,{}
113137,30083,2025-01-22,order.created,"{""order_id"": ""O30083_1_4989""}"
113138,30083,2025-01-29,main_page.shown,{}
113139,30083,2025-01-29,item.added,{}
113140,30083,2025-01-29,cart.shown,{}
113141,30083,2025-01-29,checkout.shown,{}
